cust_id,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,_corrupt_record,city,cust_age,cust_id,date_created,date_updated,email,first_name,gender,income,last_name,phone_number,postal,state
cust_3530,811532208,Existing Customer,51,M,4,Graduate,Married,$40K - $60K,Silver,46,3,5,2,16277.0,1170,15107.0,0.95,3634,62,0.676,0.072,,,,,,,,,,,,,,
cust_3531,713896533,Existing Customer,42,M,4,High School,Single,$60K - $80K,Blue,33,5,1,3,9442.0,838,8604.0,0.654,3157,63,0.853,0.089,,,,,,,,,,,,,,
cust_3532,712546233,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,39,5,1,3,2990.0,0,2990.0,0.598,4065,76,0.767,0.0,,,,,,,,,,,,,,
cust_3533,772148058,Existing Customer,45,M,3,Graduate,Unknown,$80K - $120K,Blue,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.559,0.343,,,,,,,,,,,,,,
cust_3534,771776808,Attrited Customer,44,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,4,3,1527.0,0,1527.0,0.531,1877,38,0.462,0.0,,,,,,,,,,,,,,
cust_3535,715905633,Existing Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,36,3,1,3,6022.0,1433,4589.0,0.955,3433,68,0.943,0.238,,,,,,,,,,,,,,
cust_3536,778282758,Existing Customer,55,M,2,College,Divorced,$120K +,Blue,45,6,2,1,26729.0,1052,25677.0,1.034,4140,69,0.816,0.039,,,,,,,,,,,,,,
cust_3537,717886008,Existing Customer,63,M,1,High School,Single,Less than $40K,Blue,51,5,3,2,6102.0,0,6102.0,0.639,4527,67,0.558,0.0,,,,,,,,,,,,,,
cust_3538,709985133,Existing Customer,33,F,2,Graduate,Divorced,Less than $40K,Blue,24,3,1,2,6803.0,2296,4507.0,0.754,2603,47,1.043,0.337,,,,,,,,,,,,,,
cust_3539,709289358,Existing Customer,46,M,3,Graduate,Single,$80K - $120K,Blue,38,4,1,2,8101.0,1266,6835.0,0.615,3226,53,0.71,0.156,,,,,,,,,,,,,,
cust_3540,720457608,Existing Customer,41,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,1,4632.0,0,4632.0,0.637,4306,63,0.75,0.0,,,,,,,,,,,,,,
cust_3541,780612558,Existing Customer,58,F,1,Graduate,Single,$40K - $60K,Blue,46,3,3,3,1996.0,1850,146.0,0.952,3421,55,0.719,0.927,,,,,,,,,,,,,,
cust_3542,714216033,Existing Customer,51,M,3,Doctorate,Married,$120K +,Blue,42,4,1,2,11600.0,738,10862.0,0.692,3488,80,0.778,0.064,,,,,,,,,,,,,,
cust_3543,710577708,Existing Customer,35,M,1,Unknown,Single,$40K - $60K,Blue,25,5,3,3,2657.0,1983,674.0,0.831,2591,59,0.903,0.746,,,,,,,,,,,,,,
cust_3544,719462433,Existing Customer,42,F,5,Graduate,Single,Less than $40K,Blue,36,4,2,2,8464.0,1002,7462.0,0.598,4227,92,0.84,0.118,,,,,,,,,,,,,,
cust_3545,769063308,Existing Customer,45,M,3,Post-Graduate,Married,$80K - $120K,Blue,39,6,2,2,29003.0,2323,26680.0,0.671,1676,36,0.714,0.08,,,,,,,,,,,,,,
cust_3546,715136583,Existing Customer,51,M,3,High School,Single,$40K - $60K,Blue,36,4,3,4,5000.0,942,4058.0,0.604,4077,81,0.653,0.188,,,,,,,,,,,,,,
cust_3547,710915358,Existing Customer,63,F,0,College,Single,Unknown,Blue,55,5,1,2,14963.0,1616,13347.0,0.755,3242,58,1.0,0.108,,,,,,,,,,,,,,
cust_3548,709841433,Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,33,6,3,3,3855.0,1188,2667.0,0.927,3885,83,0.627,0.308,,,,,,,,,,,,,,
cust_3549,710509758,Existing Customer,36,M,4,College,Single,$120K +,Blue,36,5,3,3,28200.0,765,27435.0,0.68,2507,64,0.641,0.027,,,,,,,,,,,,,,
cust_3550,720527058,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,24,4,3,3,2310.0,1306,1004.0,0.525,4343,74,0.682,0.565,,,,,,,,,,,,,,
cust_3551,711787383,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1960.0,1428,532.0,0.57,3782,64,0.641,0.729,,,,,,,,,,,,,,
cust_3552,715824108,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,38,3,1,3,3773.0,1291,2482.0,0.878,4697,75,0.667,0.342,,,,,,,,,,,,,,
cust_3553,719474583,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,2,3,9771.0,1776,7995.0,0.46,2778,53,0.472,0.182,,,,,,,,,,,,,,
cust_3554,719282433,Existing Customer,60,F,0,Graduate,Single,Unknown,Blue,48,3,3,4,6417.0,1372,5045.0,1.154,3280,71,0.69,0.214,,,,,,,,,,,,,,
cust_3555,772669833,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,33,4,3,2,16037.0,0,16037.0,0.558,3048,70,0.75,0.0,,,,,,,,,,,,,,
cust_3556,789365508,Attrited Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,39,2,3,4,14839.0,512,14327.0,0.176,1453,26,0.13,0.035,,,,,,,,,,,,,,
cust_3557,806641683,Existing Customer,44,M,3,Uneducated,Married,$80K - $120K,Silver,39,5,2,2,34516.0,1461,33055.0,0.646,3416,70,0.707,0.042,,,,,,,,,,,,,,
cust_3558,805534608,Existing Customer,54,F,2,College,Single,$40K - $60K,Blue,49,4,3,3,8769.0,1314,7455.0,0.477,3817,60,0.818,0.15,,,,,,,,,,,,,,
cust_3559,781117533,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,36,6,3,2,20968.0,0,20968.0,0.64,2823,61,0.794,0.0,,,,,,,,,,,,,,
cust_3560,710294808,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,4,1,2,2188.0,1241,947.0,0.782,4509,67,0.675,0.567,,,,,,,,,,,,,,
cust_3561,718788258,Existing Customer,52,M,5,Unknown,Married,$80K - $120K,Blue,40,3,3,4,30314.0,776,29538.0,0.705,3290,82,0.64,0.026,,,,,,,,,,,,,,
cust_3562,716404383,Attrited Customer,47,F,2,Graduate,Married,Unknown,Blue,36,1,3,2,18799.0,2517,16282.0,0.813,2315,52,0.625,0.134,,,,,,,,,,,,,,
cust_3563,824795358,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,45,3,3,0,1638.0,1038,600.0,0.718,4150,70,0.591,0.634,,,,,,,,,,,,,,
cust_3564,715196508,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,3,2,3538.0,0,3538.0,0.653,4123,74,0.762,0.0,,,,,,,,,,,,,,
cust_3565,779051808,Existing Customer,35,F,1,Graduate,Single,$40K - $60K,Blue,16,3,2,2,2546.0,1348,1198.0,0.877,4145,75,0.596,0.529,,,,,,,,,,,,,,
cust_3566,720695583,Existing Customer,65,M,1,Graduate,Single,Unknown,Blue,53,6,2,3,10775.0,1787,8988.0,0.648,3432,70,0.75,0.166,,,,,,,,,,,,,,
cust_3567,826414083,Existing Customer,47,F,4,Unknown,Married,$40K - $60K,Blue,43,4,3,4,4798.0,1017,3781.0,0.458,4225,79,0.681,0.212,,,,,,,,,,,,,,
cust_3568,708426483,Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,36,4,6,1,5816.0,716,5100.0,0.923,3534,73,1.147,0.123,,,,,,,,,,,,,,
cust_3569,787472283,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,36,4,2,2,20533.0,1321,19212.0,0.716,3918,78,0.5,0.064,,,,,,,,,,,,,,
cust_3570,716948283,Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,49,3,3,2,9890.0,0,9890.0,0.653,3497,69,0.683,0.0,,,,,,,,,,,,,,
cust_3571,778375458,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,32,6,3,3,30820.0,1724,29096.0,0.948,3402,75,0.923,0.056,,,,,,,,,,,,,,
cust_3572,718504983,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,,,,,,,,,,,,,,
cust_3573,709625733,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,5,2,3,9690.0,1115,8575.0,0.542,4620,64,0.488,0.115,,,,,,,,,,,,,,
cust_3574,719357058,Existing Customer,62,F,2,Doctorate,Single,$40K - $60K,Blue,56,5,3,2,6797.0,1428,5369.0,0.747,3962,70,0.795,0.21,,,,,,,,,,,,,,
cust_3575,709626858,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,3,3,4,4985.0,1379,3606.0,0.896,4222,61,0.605,0.277,,,,,,,,,,,,,,
cust_3576,711843708,Attrited Customer,61,F,0,Graduate,Divorced,Less than $40K,Blue,36,2,3,3,2125.0,0,2125.0,0.654,2860,38,0.727,0.0,,,,,,,,,,,,,,
cust_3577,711349083,Existing Customer,47,F,4,Doctorate,Married,Less than $40K,Blue,28,3,2,4,4012.0,0,4012.0,1.073,2962,60,0.765,0.0,,,,,,,,,,,,,,
cust_3578,721462458,Existing Customer,52,F,3,High School,Married,Unknown,Blue,42,3,2,1,23858.0,1179,22679.0,0.671,3784,69,0.683,0.049,,,,,,,,,,,,,,
cust_3579,780833058,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,32,4,3,2,2619.0,2271,348.0,0.61,3835,60,0.818,0.867,,,,,,,,,,,,,,
cust_3580,769962933,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,34,4,1,4,6728.0,1192,5536.0,0.687,5244,75,0.471,0.177,,,,,,,,,,,,,,
cust_3581,719095533,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,39,3,3,3,2680.0,1652,1028.0,1.132,3382,58,0.758,0.616,,,,,,,,,,,,,,
cust_3582,709718058,Existing Customer,52,F,4,Uneducated,Single,Less than $40K,Blue,36,5,1,4,2936.0,2181,755.0,0.478,4650,78,0.625,0.743,,,,,,,,,,,,,,
cust_3583,819151083,Existing Customer,46,M,5,High School,Single,$60K - $80K,Blue,41,3,3,4,7478.0,1775,5703.0,0.54,4042,79,0.491,0.237,,,,,,,,,,,,,,
cust_3584,770778108,Existing Customer,49,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,4,2,3,2527.0,1419,1108.0,0.797,3585,68,0.943,0.562,,,,,,,,,,,,,,
cust_3585,718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644.0,2517,3127.0,0.86,2440,44,0.76,0.446,,,,,,,,,,,,,,
cust_3586,710376708,Existing Customer,50,F,5,Uneducated,Single,Less than $40K,Blue,33,4,3,3,2837.0,1377,1460.0,0.564,3928,54,0.8,0.485,,,,,,,,,,,,,,
cust_3587,718366983,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,31,6,2,4,18584.0,2446,16138.0,0.76,3504,64,0.882,0.132,,,,,,,,,,,,,,
cust_3588,719604858,Attrited Customer,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941.0,0,5941.0,0.522,2196,37,0.233,0.0,,,,,,,,,,,,,,
cust_3589,714549558,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,32,3,2,2,9576.0,0,9576.0,0.817,2362,49,0.4,0.0,,,,,,,,,,,,,,
cust_3590,822955008,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,56,3,3,2,9569.0,0,9569.0,0.94,2287,49,0.581,0.0,,,,,,,,,,,,,,
cust_3591,712986483,Existing Customer,32,M,3,College,Unknown,$80K - $120K,Blue,36,3,5,2,15412.0,0,15412.0,0.589,3993,73,0.659,0.0,,,,,,,,,,,,,,
cust_3592,779597133,Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,44,4,3,2,2663.0,1784,879.0,0.785,4317,81,0.929,0.67,,,,,,,,,,,,,,
cust_3593,758426583,Existing Customer,51,F,2,Post-Graduate,Married,Less than $40K,Blue,44,3,3,4,1438.3,1031,407.3,0.582,3308,72,0.674,0.717,,,,,,,,,,,,,,
cust_3594,716805408,Existing Customer,52,M,3,Doctorate,Married,$60K - $80K,Blue,40,6,2,2,5376.0,804,4572.0,0.51,4511,74,0.682,0.15,,,,,,,,,,,,,,
cust_3595,711275433,Attrited Customer,47,M,4,Uneducated,Unknown,Unknown,Blue,36,3,3,3,18873.0,0,18873.0,0.636,2021,38,0.52,0.0,,,,,,,,,,,,,,
cust_3596,778968408,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,27,4,1,3,5341.0,0,5341.0,0.771,1955,47,0.808,0.0,,,,,,,,,,,,,,
cust_3597,827117808,Attrited Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,41,2,3,2,9904.0,2513,7391.0,0.0,1152,28,0.0,0.254,,,,,,,,,,,,,,
cust_3598,804462633,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,38,3,3,3,7084.0,0,7084.0,0.523,2287,44,0.294,0.0,,,,,,,,,,,,,,
cust_3599,709321908,Attrited Customer,47,M,3,High School,Single,$80K - $120K,Blue,29,2,2,3,7498.0,2319,5179.0,0.484,1676,51,0.759,0.309,,,,,,,,,,,,,,
cust_3600,714907908,Existing Customer,51,F,0,High School,Married,$40K - $60K,Blue,40,6,2,2,5450.0,1674,3776.0,0.588,3722,77,0.711,0.307,,,,,,,,,,,,,,
cust_3601,818336508,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,45,6,2,4,32719.0,1650,31069.0,0.717,4037,60,0.714,0.05,,,,,,,,,,,,,,
cust_3602,712597233,Attrited Customer,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,36,2,3,2,3250.0,1721,1529.0,0.446,1714,32,0.391,0.53,,,,,,,,,,,,,,
cust_3603,711964533,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,36,3,3,2,6111.0,2517,3594.0,0.733,4155,68,0.659,0.412,,,,,,,,,,,,,,
cust_3604,716705433,Existing Customer,62,F,1,Uneducated,Unknown,Less than $40K,Silver,36,6,1,3,12590.0,931,11659.0,1.068,4182,78,0.696,0.074,,,,,,,,,,,,,,
cust_3605,717983058,Existing Customer,41,F,3,Graduate,Married,$40K - $60K,Blue,29,5,1,3,1982.0,1068,914.0,0.881,3058,58,0.871,0.539,,,,,,,,,,,,,,
cust_3606,709587783,Existing Customer,39,M,4,Post-Graduate,Single,$60K - $80K,Silver,36,6,3,3,25133.0,0,25133.0,0.461,4033,73,0.327,0.0,,,,,,,,,,,,,,
cust_3607,709804533,Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,34,3,1,3,17818.0,1451,16367.0,0.632,3973,74,0.451,0.081,,,,,,,,,,,,,,
cust_3608,712076358,Existing Customer,46,M,3,High School,Single,$120K +,Blue,34,5,3,2,5155.0,868,4287.0,0.882,3535,57,1.111,0.168,,,,,,,,,,,,,,
cust_3609,711670308,Existing Customer,51,F,3,Unknown,Married,Less than $40K,Blue,30,3,2,0,6006.0,1576,4430.0,0.504,3199,65,0.548,0.262,,,,,,,,,,,,,,
cust_3610,720717108,Existing Customer,64,M,1,Uneducated,Single,Unknown,Blue,51,6,3,1,2571.0,1210,1361.0,0.972,3647,59,0.686,0.471,,,,,,,,,,,,,,
cust_3611,784789758,Existing Customer,40,M,2,Unknown,Married,$60K - $80K,Blue,34,6,3,0,3269.0,1601,1668.0,1.168,3966,74,0.947,0.49,,,,,,,,,,,,,,
cust_3612,779689233,Existing Customer,50,M,3,Graduate,Single,$40K - $60K,Blue,33,3,1,2,2798.0,1291,1507.0,0.708,2903,69,0.683,0.461,,,,,,,,,,,,,,
cust_3613,788792583,Existing Customer,44,F,3,Unknown,Single,$40K - $60K,Blue,26,4,3,0,7277.0,0,7277.0,0.758,4458,71,0.578,0.0,,,,,,,,,,,,,,
cust_3614,710657508,Existing Customer,32,M,0,College,Unknown,Less than $40K,Blue,36,3,3,4,3788.0,1325,2463.0,0.607,3975,65,0.477,0.35,,,,,,,,,,,,,,
cust_3615,716393958,Existing Customer,43,M,3,High School,Single,$80K - $120K,Blue,34,4,2,0,28262.0,1483,26779.0,0.668,3855,66,0.61,0.052,,,,,,,,,,,,,,
cust_3616,770708133,Existing Customer,47,F,5,High School,Single,Less than $40K,Blue,33,5,2,2,2169.0,1330,839.0,0.905,3833,64,1.065,0.613,,,,,,,,,,,,,,
cust_3617,766131033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29,6,3,3,3767.0,976,2791.0,1.021,3163,60,0.818,0.259,,,,,,,,,,,,,,
cust_3618,719816583,Attrited Customer,46,M,3,Doctorate,Married,$120K +,Blue,38,3,2,2,8989.0,552,8437.0,0.699,2309,49,0.633,0.061,,,,,,,,,,,,,,
cust_3619,715376508,Existing Customer,47,F,5,Graduate,Married,Less than $40K,Blue,42,3,5,1,2838.0,2517,321.0,0.625,3493,65,0.711,0.887,,,,,,,,,,,,,,
cust_3620,709300458,Existing Customer,48,M,1,Graduate,Unknown,Less than $40K,Blue,43,5,3,3,7199.0,1031,6168.0,1.212,4041,73,0.698,0.143,,,,,,,,,,,,,,
cust_3621,778340733,Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,24,3,1,4,8495.0,1537,6958.0,0.919,1950,31,0.938,0.181,,,,,,,,,,,,,,
cust_3622,708195633,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Silver,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034,,,,,,,,,,,,,,
cust_3623,714729933,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,36,6,1,2,14164.0,1525,12639.0,0.543,3749,59,0.686,0.108,,,,,,,,,,,,,,
cust_3624,794514108,Existing Customer,50,F,2,Unknown,Married,Unknown,Blue,31,4,2,2,3604.0,0,3604.0,0.934,4051,65,0.667,0.0,,,,,,,,,,,,,,
cust_3625,812501358,Existing Customer,46,F,4,Post-Graduate,Divorced,Less than $40K,Blue,41,4,1,1,1752.0,611,1141.0,0.465,4864,76,0.462,0.349,,,,,,,,,,,,,,
cust_3626,718961208,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0,,,,,,,,,,,,,,
cust_3627,814459833,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,37,5,3,4,8017.0,0,8017.0,0.539,3042,55,0.528,0.0,,,,,,,,,,,,,,
cust_3628,720363258,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29,3,3,3,2778.0,1640,1138.0,0.82,4007,75,0.705,0.59,,,,,,,,,,,,,,
cust_3629,714496083,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Blue,43,4,2,3,6649.0,1781,4868.0,0.546,1609,28,0.474,0.268,,,,,,,,,,,,,,
cust_3630,713004933,Attrited Customer,40,M,3,High School,Married,$60K - $80K,Blue,27,3,2,1,6813.0,2332,4481.0,0.58,2634,51,0.378,0.342,,,,,,,,,,,,,,
cust_3631,712011633,Existing Customer,40,F,2,Doctorate,Single,$40K - $60K,Blue,36,6,1,3,2797.0,850,1947.0,0.953,3652,64,1.37,0.304,,,,,,,,,,,,,,
cust_3632,772466508,Attrited Customer,45,M,3,Unknown,Single,$60K - $80K,Blue,35,6,2,1,18004.0,2517,15487.0,0.569,2030,45,0.452,0.14,,,,,,,,,,,,,,
cust_3633,708225483,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,4,11242.0,1561,9681.0,0.829,4246,81,0.8,0.139,,,,,,,,,,,,,,
cust_3634,788923758,Existing Customer,26,F,1,High School,Unknown,Unknown,Blue,13,3,1,3,10693.0,2517,8176.0,0.88,4138,76,0.727,0.235,,,,,,,,,,,,,,
cust_3635,789150633,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,3026.0,1888,1138.0,0.762,3687,58,0.812,0.624,,,,,,,,,,,,,,
cust_3636,710809083,Existing Customer,37,F,4,College,Married,Less than $40K,Blue,36,6,3,1,1438.3,787,651.3,0.914,4587,58,0.568,0.547,,,,,,,,,,,,,,
cust_3637,787669233,Existing Customer,51,M,2,Doctorate,Single,$80K - $120K,Blue,41,3,3,2,34516.0,1046,33470.0,1.001,3435,76,0.727,0.03,,,,,,,,,,,,,,
cust_3638,708119658,Existing Customer,49,F,4,Graduate,Married,$40K - $60K,Blue,38,4,2,1,12836.0,1034,11802.0,0.663,2519,53,0.472,0.081,,,,,,,,,,,,,,
cust_3639,737921733,Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,55,3,3,3,1892.0,1604,288.0,0.476,1581,34,0.417,0.848,,,,,,,,,,,,,,
cust_3640,765940683,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,30,5,2,2,11277.0,1747,9530.0,0.503,2033,56,0.867,0.155,,,,,,,,,,,,,,
cust_3641,719732433,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,36,5,3,1,12815.0,1017,11798.0,0.532,3771,78,0.66,0.079,,,,,,,,,,,,,,
cust_3642,715491483,Existing Customer,44,M,2,Graduate,Divorced,$120K +,Blue,36,5,2,0,24016.0,0,24016.0,0.748,3693,62,0.722,0.0,,,,,,,,,,,,,,
cust_3643,783381933,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,37,4,1,3,3482.0,1942,1540.0,0.926,3512,63,0.853,0.558,,,,,,,,,,,,,,
cust_3644,811554708,Existing Customer,44,F,3,High School,Married,Unknown,Blue,38,4,6,4,26516.0,1434,25082.0,0.472,3609,76,0.551,0.054,,,,,,,,,,,,,,
cust_3645,719536608,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,4,5,1,2285.0,1931,354.0,0.69,4944,78,0.66,0.845,,,,,,,,,,,,,,
cust_3646,720753183,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,9617.0,2035,7582.0,1.004,4247,76,0.854,0.212,,,,,,,,,,,,,,
cust_3647,714505683,Existing Customer,51,M,4,Uneducated,Divorced,$80K - $120K,Blue,38,5,3,2,34516.0,0,34516.0,0.506,3250,63,0.658,0.0,,,,,,,,,,,,,,
cust_3648,711942783,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,28,3,1,3,2354.0,1909,445.0,0.833,4048,61,0.848,0.811,,,,,,,,,,,,,,
cust_3649,714031983,Existing Customer,41,F,3,High School,Single,Less than $40K,Silver,36,6,1,3,11533.0,1418,10115.0,0.546,4038,63,0.615,0.123,,,,,,,,,,,,,,
cust_3650,711372258,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,51,4,2,2,5042.0,1002,4040.0,1.108,2897,62,0.632,0.199,,,,,,,,,,,,,,
cust_3651,710825658,Existing Customer,37,F,3,Uneducated,Single,Less than $40K,Blue,29,5,3,2,2584.0,1614,970.0,0.675,4045,78,0.733,0.625,,,,,,,,,,,,,,
cust_3652,716575758,Attrited Customer,50,F,2,College,Unknown,Unknown,Blue,39,2,3,2,1438.3,0,1438.3,0.588,1859,41,0.464,0.0,,,,,,,,,,,,,,
cust_3653,714732183,Existing Customer,47,M,4,Uneducated,Unknown,$40K - $60K,Blue,36,6,3,2,3402.0,1607,1795.0,0.432,3188,65,0.667,0.472,,,,,,,,,,,,,,
cust_3654,714097683,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,49,3,3,4,1809.0,0,1809.0,0.569,2123,44,0.571,0.0,,,,,,,,,,,,,,
cust_3655,720568083,Existing Customer,40,M,2,Graduate,Divorced,$60K - $80K,Blue,36,5,2,4,8624.0,0,8624.0,0.574,2428,53,0.893,0.0,,,,,,,,,,,,,,
cust_3656,708121908,Attrited Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,2,3,2,22917.0,0,22917.0,0.574,2045,45,0.5,0.0,,,,,,,,,,,,,,
cust_3657,778710783,Existing Customer,45,M,3,High School,Divorced,$80K - $120K,Blue,26,3,2,2,18410.0,974,17436.0,0.857,3778,83,0.694,0.053,,,,,,,,,,,,,,
cust_3658,713745783,Existing Customer,29,F,0,Post-Graduate,Single,Unknown,Gold,36,4,1,4,34516.0,1452,33064.0,0.887,2336,49,1.13,0.042,,,,,,,,,,,,,,
cust_3659,711043983,Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,29,6,3,1,34516.0,1259,33257.0,0.547,3275,67,0.595,0.036,,,,,,,,,,,,,,
cust_3660,716438433,Existing Customer,41,M,1,Doctorate,Married,$80K - $120K,Blue,32,4,3,3,10130.0,1449,8681.0,0.819,4002,66,0.571,0.143,,,,,,,,,,,,,,
cust_3661,709435533,Attrited Customer,53,F,1,Unknown,Single,Less than $40K,Blue,41,2,3,2,3099.0,0,3099.0,0.279,1401,44,0.419,0.0,,,,,,,,,,,,,,
cust_3662,711080358,Existing Customer,55,M,1,Unknown,Unknown,$120K +,Blue,46,4,1,2,19849.0,2205,17644.0,0.796,3657,66,0.737,0.111,,,,,,,,,,,,,,
cust_3663,718677858,Existing Customer,39,M,1,College,Married,Less than $40K,Blue,27,4,2,2,2283.0,1053,1230.0,0.854,4571,72,0.756,0.461,,,,,,,,,,,,,,
cust_3664,720259308,Existing Customer,39,M,3,High School,Single,$80K - $120K,Blue,30,5,3,3,6347.0,569,5778.0,0.668,3927,82,0.577,0.09,,,,,,,,,,,,,,
cust_3665,719346708,Existing Customer,41,F,1,Unknown,Divorced,Less than $40K,Blue,30,5,2,4,2758.0,1675,1083.0,0.882,3820,72,0.636,0.607,,,,,,,,,,,,,,
cust_3666,719874633,Attrited Customer,44,M,1,High School,Unknown,$80K - $120K,Gold,36,2,2,3,34516.0,0,34516.0,0.596,1891,34,0.214,0.0,,,,,,,,,,,,,,
cust_3667,720286908,Existing Customer,50,M,3,Uneducated,Married,$40K - $60K,Blue,40,5,2,2,3469.0,0,3469.0,0.956,3680,80,0.951,0.0,,,,,,,,,,,,,,
cust_3668,719168883,Attrited Customer,45,F,5,Unknown,Single,Less than $40K,Blue,34,1,4,1,5155.0,0,5155.0,1.014,2753,45,0.607,0.0,,,,,,,,,,,,,,
cust_3669,789893808,Existing Customer,52,M,3,Graduate,Divorced,$120K +,Silver,42,6,2,3,34516.0,1230,33286.0,0.608,2100,38,0.407,0.036,,,,,,,,,,,,,,
cust_3670,772472208,Existing Customer,50,M,1,Uneducated,Married,$60K - $80K,Blue,40,6,1,4,4092.0,996,3096.0,0.644,2298,48,0.655,0.243,,,,,,,,,,,,,,
cust_3671,710402508,Existing Customer,52,M,0,Unknown,Married,$80K - $120K,Blue,36,4,3,4,4675.0,0,4675.0,0.863,3487,69,0.683,0.0,,,,,,,,,,,,,,
cust_3672,710218233,Existing Customer,43,F,3,High School,Single,$40K - $60K,Blue,35,4,3,3,2297.0,1044,1253.0,0.591,3161,65,0.711,0.455,,,,,,,,,,,,,,
cust_3673,714212358,Attrited Customer,38,F,3,High School,Single,Unknown,Blue,36,1,3,2,5260.0,1706,3554.0,0.359,2142,57,0.676,0.324,,,,,,,,,,,,,,
cust_3674,812956983,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,6,3,3,3458.0,1989,1469.0,0.707,3409,59,1.034,0.575,,,,,,,,,,,,,,
cust_3675,780241758,Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,45,4,2,4,3943.0,2517,1426.0,0.467,3527,59,0.788,0.638,,,,,,,,,,,,,,
